Name,Passes and iterations
Data sizes,"[1000, 5000, 10000, 20000, 40000]"
Number of topics,"[10, 30, 50, 100]"
Not above,"[0.1, 0.5, 0.9]"
Chunksize,"[500, 1000, 2000, 4000]"
Passes,"[1, 5, 10, 20]"
Iterations,"[100, 200, 400]"

Data size,Topics,no_above,Chunksize,Passes,Iteration
1000,50,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
item,easier,iphone,setting,wemo,holiday,program,doe,getting,buy,got,button,minute,couldn,wall,homekit,away,io,night,thing,belkin,awesome,think,remote,connect,network,connected,advertised,hub,price,power,box,year,schedule,worked,software,lamp,buying,link,hour,timer,recommend,amazon,trying,bought,unit,difficult,install,update,christmas
convenient,life,review,account,router,apartment,excellent,exactly,amazing,money,second,pair,perfectly,idea,large,apple,ifttt,remotely,bed,know,multiple,android,thought,battery,wi,lose,good,ipad,wish,led,plugged,wire,range,feature,working,version,room,plan,tp,day,function,fan,dot,return,ve,nice,longer,instruction,support,tree
click,look,user,allow,insight,inside,controller,hard,wife,waste,ordered,code,socket,usage,walk,siri,outside,appliance,house,way,help,hooked,wasn,button,fi,downloaded,connection,address,smartthings,good,strip,neutral,lighting,option,month,review,living,morning,kasa,finally,haven,bedroom,perfect,tried,super,big,gave,purchase,firmware,definitely
6,pretty,read,company,better,outside,wave,bit,floor,wion,bought,press,took,garage,cover,idevices,foot,allows,expected,want,neo,google,convenience,programmed,network,wait,network,figure,wink,bulb,cord,screw,described,sunset,far,doe,house,certain,router,half,ha,heater,voice,connect,best,little,recognize,happy,customer,unplug
etekcity,size,water,create,integration,outdoor,operate,reach,useful,recommended,stop,pairing,10,door,place,koogeek,30,application,dark,let,location,fast,error,good,password,junk,connect,disconnect,hook,quality,cost,wiring,outdoor,ability,fine,updated,turning,making,internet,solution,problem,highly,command,hour,ok,deal,package,installation,reset,pump
module,fit,change,doe,amazon,mini,programming,cool,gift,pleased,constantly,number,rule,open,gadget,scene,right,running,having,need,different,extremely,sure,range,download,returned,issue,buggy,smaller,brand,extension,electrical,issue,scheduling,week,initial,able,shut,access,start,ve,space,tv,wouldn,complaint,charm,happened,follow,service,hot
randomly,intuitive,rating,change,nest,decoration,security,little,lazy,disappointed,free,push,block,close,big,iphone,leave,configure,come,people,ankuoo,fantastic,review,come,mobile,complete,connecting,person,terrible,better,receiver,need,wireless,sunrise,ha,appears,different,machine,network,returning,process,air,simple,compatible,vacation,trouble,fixed,step,tech,house
area,delay,friendly,open,spend,live,easily,coffee,basement,drop,day,manual,handy,watt,receptacle,store,day,apps,bedroom,going,ac,soon,band,number,idevice,piece,stay,watch,samsung,design,wall,load,controlled,nice,flawlessly,bug,bought,come,connection,server,expensive,window,forward,spent,thing,extra,eventually,direction,issue,bought
hassle,prong,response,tap,new,built,respond,needed,noise,connectivity,signal,second,second,tell,house,helpful,energy,purpose,worth,house,outage,absolutely,turned,programmable,data,completely,thing,video,sound,cheaper,wake,install,long,monitor,stopped,correct,upstairs,complicated,tablet,ve,failed,currently,group,worked,reliable,ask,24,skill,tried,plugged
month,ha,today,message,need,near,cell,job,particular,thanks,liked,plugging,plugged,consumption,located,ha,house,ha,fun,stuff,enter,friend,plugged,having,able,garbage,problem,camera,thing,pack,ha,installed,old,energy,problem,hoping,downstairs,want,need,high,tried,conditioner,straight,won,issue,linked,usually,sync,working,year

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,50,0.9,2000,5,100

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
program,wemo,christmas,perfect,button,issue,timer,good,reset,remote,convenient,thing,doe,morning,awesome,excellent,amazon,support,lighting,perfectly,function,update,internet,network,hub,dot,outdoor,size,link,buy,unit,recommend,router,instruction,android,install,number,pair,fantastic,homekit,connect,looking,belkin,quality,socket,lamp,simple,fan,ifttt,super
money,network,tree,easier,wall,software,schedule,far,setting,price,user,pump,cool,bad,play,life,voice,customer,house,tv,version,working,ready,iphone,io,flawlessly,signal,big,tp,getting,power,highly,hour,setting,ve,box,battery,button,worth,apple,won,process,review,design,power,room,minute,best,google,reliable
waste,router,plugged,ipad,block,wion,advertised,nice,hard,better,error,hot,exactly,band,reliably,address,command,service,range,expected,help,firmware,connection,wi,smartthings,future,cord,cover,kasa,definitely,ac,recommended,worked,follow,happy,wire,yes,fast,scheduling,siri,pain,forward,year,feel,strip,living,le,ok,multiple,handy
item,insight,downloaded,turning,scene,buying,feature,bulky,tried,junk,air,store,described,especially,technology,received,hook,company,reach,amazing,hope,month,returning,fi,reconnect,extremely,click,way,amazon,going,ha,friend,trying,change,day,installation,fully,usage,longer,koogeek,code,gave,ha,given,wall,bedroom,took,outside,pleased,smartphone
supposed,account,apartment,fun,plugged,wink,sunset,bit,problem,kit,friendly,hardware,needed,loved,decoration,thanks,item,replacement,bulb,remotely,model,week,need,connect,idevice,group,extension,fit,fine,difficult,outage,save,connect,want,ordered,installed,electronics,ability,old,idevices,web,server,ve,delay,real,remote,wish,application,brand,charm
doe,rule,bought,convenience,pro,solid,automatically,pretty,trouble,configure,saying,furniture,vacation,remember,com,return,purchasing,sent,option,useful,complaint,day,modem,neo,mini,wonderful,water,large,tap,think,problem,bought,connected,download,connectivity,neutral,auto,pairing,etekcity,compatible,start,electric,ago,cheap,watt,bed,coffee,thing,linked,unplug
cheaper,connect,lose,walk,second,drop,come,haven,worked,right,conditioner,monitoring,job,configured,fountain,window,controlling,problem,controlled,gift,additional,stopped,state,access,4ghz,stuff,energy,designed,port,purchase,module,electricity,tried,button,issue,need,discover,garage,idea,accessory,couldn,kept,failed,high,space,house,absolutely,hooked,responding,appliance
plugging,wireless,apps,gadget,press,soon,allows,able,try,piece,eventually,4g,away,bought,daughter,impressed,ordering,tech,foot,night,location,ha,stated,password,thing,channel,strong,standard,literally,step,know,sale,returned,tablet,ask,screw,person,operate,table,properly,expect,open,bought,plate,plugged,heater,family,loses,dlink,interface
garbage,connected,house,hand,push,buggy,sunrise,little,connecting,came,happened,local,mode,evening,suck,cloud,unplugged,contacted,hard,worked,require,6,resetting,connected,10,consumption,indoor,low,unreliable,probably,need,house,connection,read,free,wiring,8,easily,later,automation,prong,straight,receiver,plastic,thing,night,install,hit,lack,expensive
buy,issue,year,lazy,cell,disconnect,certain,sync,having,different,select,message,pretty,gone,owned,video,ip,poor,led,thank,older,issue,status,setting,running,bought,plugged,adapter,integrated,figure,minor,total,support,clear,half,add,type,ghz,moved,integration,site,mobile,purchased,type,big,having,little,operation,reliability,order

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,50,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
doe,update,remote,setting,cover,outside,support,homekit,internet,hub,camera,password,instruction,wi,lamp,reach,room,perfectly,address,router,minute,tell,hard,issue,away,remotely,block,price,belkin,advertised,haven,box,power,nice,came,item,timer,think,christmas,link,good,signal,air,connect,cool,wemo,simple,wish,network,rule
perfect,firmware,wall,review,fit,controller,customer,apple,water,iphone,based,wouldn,easier,fi,tv,appliance,lamp,exactly,wink,connecting,took,receiver,design,reset,le,power,size,bought,network,amazing,convenience,wire,unit,heater,recommended,happy,schedule,thing,tree,tp,install,wireless,channel,working,hooked,amazon,controlled,fan,month,google
buy,version,socket,convenient,cord,led,service,siri,hot,ipad,door,change,download,security,night,click,living,brand,hub,multiple,got,additional,package,software,foot,io,plugged,year,ha,extremely,trouble,installation,button,usage,process,purchase,recommend,bit,apartment,kasa,expected,network,conditioner,hour,couldn,dot,amazon,function,6,code
fast,sent,program,iphone,big,wave,company,koogeek,timer,pair,fully,certain,follow,network,turning,coffee,bedroom,pairing,mac,connect,voice,add,programmable,ifttt,floor,access,large,ve,access,operate,getting,neutral,strip,tablet,instruction,ordered,awesome,overall,gadget,excellent,super,random,cable,tried,thought,android,play,thing,day,interface
useful,updated,battery,account,smaller,outdoor,received,idevices,expect,smartthings,guy,especially,life,cost,plugged,area,house,doe,consistently,trying,command,picture,end,fine,range,location,button,far,saying,handy,2nd,screw,press,scheduling,pack,hook,feature,people,buggy,described,unplug,connection,desk,worked,forward,insight,cheaper,better,issue,smartphone
good,new,number,open,bulky,inside,email,bulb,hoping,band,seller,impressed,fantastic,connection,house,leave,bed,cell,list,returning,neo,auto,deal,support,sync,point,second,reliable,web,mobile,able,randomly,io,office,clear,etekcity,highly,pretty,bought,fun,ask,port,box,day,family,wion,definitely,stuff,lost,waiting
job,review,extra,error,extension,lighting,replacement,holiday,electric,create,basement,frustrating,energy,enabled,turned,house,dark,amazon,scan,attempt,connected,automate,usb,connectivity,expensive,different,plugging,good,process,vacation,site,install,plugged,allows,highly,problem,outdoor,price,got,ok,integration,strong,11,network,figure,user,automation,drop,4ghz,discover
far,upgrade,second,scene,pump,low,response,kit,old,connected,giving,figured,configure,unlike,ha,enter,remote,needed,track,connection,10,excited,early,skill,model,doe,module,purchased,need,lose,bluetooth,wiring,remember,space,reboot,free,sunset,little,house,wonderful,thanks,real,icon,return,loses,charm,100,feel,ghz,possible
idevice,ha,button,step,standard,issue,amazon,ha,connection,responding,sensor,save,downloaded,pre,morning,maker,come,supposed,provided,wireless,little,competitor,big,website,distance,reconnect,mini,worth,cloud,thank,monitoring,need,downside,addition,4g,idea,option,buy,plugged,lazy,friend,literally,photo,reset,straight,iphone,value,tap,pain,appears
solution,totally,evening,read,wall,porch,unit,hue,modem,network,motion,sleep,ready,effective,remote,live,able,worked,code,online,amazon,way,little,fix,right,state,prong,ha,doe,away,video,electrical,hit,responsive,configuration,amazon,ha,good,worked,quit,window,need,free,connected,consumption,connect,install,looking,ha,initially

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,50,0.9,2000,5,400

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
minute,outside,update,support,feature,tablet,timer,excellent,ve,wire,connect,unit,power,cool,little,away,perfect,good,android,fan,amazon,christmas,compatible,socket,return,instruction,price,wi,wall,neo,wish,remotely,link,wemo,item,review,address,belkin,room,program,working,controller,day,hour,lamp,main,hub,remote,homekit,buy
simple,mini,firmware,customer,command,store,schedule,happy,year,box,network,io,plugged,best,bit,expected,thanks,perfectly,fantastic,week,dot,tree,ok,amazing,wanted,follow,design,fi,cover,extremely,purchase,different,tp,network,recommend,feel,electricity,heater,bedroom,awesome,internet,water,tried,need,room,available,wink,button,apple,money
install,maybe,review,tech,voice,band,allows,downloaded,month,neutral,connected,better,strip,definitely,big,outdoor,programming,doe,smartphone,lost,advertised,nice,scheduling,window,day,direction,quality,right,ha,supposed,company,appliance,kasa,router,highly,people,coming,block,lamp,button,reset,pump,haven,new,living,downside,pair,battery,siri,waste
took,7,response,password,ifttt,website,software,designed,far,screw,connection,need,turned,buying,hard,lighting,soon,exactly,absolutely,sleep,hooked,convenient,functionality,sound,try,energy,cord,worked,option,future,usage,operate,fine,setting,fast,read,upstairs,ac,bed,tv,service,hot,reach,local,super,toggle,inside,office,koogeek,save
le,4g,issue,email,sunset,number,setting,complaint,ha,install,iphone,wait,receiver,wion,deal,vacation,state,described,forward,shut,hook,fun,similar,separate,account,skill,recommended,charm,standard,ankuoo,smaller,brand,ask,reset,configure,good,downstairs,space,house,programmed,access,module,thing,thought,bought,enter,controlled,push,idevices,sync
quick,unplugged,week,returned,rule,sure,worth,pairing,flawlessly,wiring,issue,apps,problem,useful,handy,house,zero,price,play,almond,lazy,got,tap,daughter,tried,ordered,extension,idea,doe,apartment,looking,location,reconnect,insight,received,thing,change,cell,night,coffee,stopped,large,multiple,totally,house,individually,outside,wall,bulb,completely
10,50,updated,help,timer,channel,4ghz,plugged,issue,load,trying,easier,issue,life,getting,foot,impossible,job,straight,pin,world,morning,connects,x10,amazon,pleased,scene,box,prong,air,cost,monitor,pack,connect,arrived,live,mac,plugging,dark,press,month,wave,iphone,thing,want,plan,porch,second,integration,high
smartthings,yes,finally,router,google,button,daily,added,bought,white,tried,software,tv,floor,pretty,string,forget,range,decoration,initially,lamp,able,given,functional,worked,code,size,free,isn,mobile,happy,etekcity,discover,issue,monitoring,negative,oh,stuff,having,garage,unplug,receptacle,let,going,pain,continue,wave,wireless,kit,constantly
second,message,ha,replacement,doe,different,table,friend,worked,installed,user,group,scheduled,gift,bulky,patio,failure,thank,fountain,couple,bought,sale,ease,insteon,wouldn,cheaper,lose,programmable,furniture,convenience,operation,second,purchased,connected,ordering,mind,correct,integrate,walk,electric,worked,sensor,6,later,huge,giving,scan,click,server,ihome
installation,2016,original,hour,sunrise,description,mode,offline,problem,electrical,stay,screen,pot,holiday,difficult,mile,check,worked,family,unable,min,plugged,doe,intended,bought,clear,small,plus,making,create,buy,ipad,bought,problem,adapter,2nd,winter,activate,leave,maker,point,pro,junk,came,couch,awhile,need,want,hue,bought

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,10,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
button,wall,remote,network,timer,koogeek,link,wi,good,room
thing,box,christmas,wemo,feature,io,tp,fi,remote,lamp
power,socket,house,connect,option,connection,kasa,hub,price,amazon
awesome,wire,tree,router,little,service,working,recommend,tv,living
cool,power,come,update,sunset,unit,worked,advertised,plugged,dot
nice,need,night,homekit,wish,customer,month,issue,bedroom,voice
unit,cover,lamp,support,rule,internet,bought,highly,wall,house
schedule,block,program,issue,better,ha,week,siri,buy,install
able,fit,heater,setting,convenient,neo,fine,worked,thing,bought
little,big,bed,reset,cost,buy,day,far,lamp,fan

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,30,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
item,doe,unit,christmas,wemo,expected,instruction,need,working,power,lamp,io,perfect,dot,network,homekit,buy,house,led,thing,price,best,install,good,button,wi,hub,timer,link,remote
awesome,router,iphone,recommend,belkin,perfectly,ifttt,price,worked,ha,room,connection,super,easier,support,update,money,power,bulb,wall,socket,couldn,wire,far,box,fi,amazon,schedule,tp,program
simple,issue,away,tree,amazon,heater,connected,company,reset,network,living,android,charm,excellent,connect,apple,waste,night,controller,hard,exactly,kit,installation,range,wall,fan,minute,feature,kasa,neo
amazing,android,ipad,bought,insight,password,multiple,buy,tried,strip,bed,tablet,hooked,life,customer,siri,absolutely,come,outdoor,bit,walk,entire,installed,quality,fit,signal,took,day,wish,battery
amazon,network,convenient,highly,access,air,follow,cost,hour,setting,tv,website,ok,voice,service,firmware,worth,dark,wave,big,fantastic,returning,box,lighting,design,scene,nice,rule,amazon,programmed
wion,week,purchased,bedroom,better,coffee,schedule,year,got,problem,able,software,etekcity,command,router,koogeek,user,want,randomly,reach,fast,server,neutral,water,press,strong,got,sunset,block,number
described,need,future,year,connect,change,code,gadget,month,lost,plugged,error,ask,little,tech,idevices,frustrating,cord,lighting,little,le,camera,screw,holiday,right,totally,bought,setting,better,power
easily,wireless,week,remote,setting,accessory,direction,order,connect,away,apartment,internet,worked,handy,problem,review,won,nice,click,bulky,gift,point,need,price,second,connection,scheduling,option,reconnect,ankuoo
fun,connectivity,bought,happy,connected,setting,step,liked,day,second,having,drop,husband,quick,help,iphone,friendly,able,model,socket,appliance,bought,add,floor,standard,issue,smartthings,automatically,disconnect,programming
skill,ha,far,worked,command,space,simple,ordered,fine,foot,terrible,user,flawlessly,smartphone,email,issue,save,plugged,power,plugged,doe,feel,wiring,pleased,push,enjoy,compatible,ha,loved,family

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,50,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
timer,outdoor,feature,remote,network,perfectly,room,item,thing,wall,power,wire,recommend,outside,tv,perfect,working,program,tablet,hour,ok,function,lamp,house,cord,amazon,support,connect,good,hub,homekit,ha,install,reliable,far,belkin,scene,scheduling,button,socket,plugged,link,6,iphone,doe,amazon,randomly,right,wemo,controller
internet,lighting,energy,awesome,router,nice,christmas,money,cool,big,unit,box,happy,house,power,looking,month,hard,programming,trying,code,application,bedroom,dark,handy,return,customer,schedule,price,smartthings,apple,day,expected,bulb,connected,wemo,certain,error,instruction,battery,led,tp,lose,wi,advertised,dot,pro,smaller,update,fast
excellent,vacation,amazing,wall,android,wish,living,bought,easier,cover,charm,neutral,highly,disappointed,strip,floor,voice,convenient,let,neo,unplug,sync,bed,heater,extension,fine,service,reset,far,wave,siri,loses,simple,expensive,software,insight,allows,area,review,block,com,kasa,pain,fi,exactly,fan,mode,server,firmware,hand
access,click,usage,thing,wireless,worked,tree,worth,definitely,fit,outage,screw,super,signal,wife,friend,stopped,sunset,address,won,couldn,version,night,room,place,review,tech,setting,wion,wink,koogeek,problem,downloaded,ve,problem,remotely,feel,remember,manual,range,reboot,connection,appliance,minute,described,cost,schedule,apartment,setting,built
automatically,sound,camera,lighting,connect,haven,io,waste,life,size,reliably,load,flawlessly,inside,ability,forward,command,rule,cell,half,pair,response,room,come,sale,company,email,tried,quality,foot,idevices,rating,installed,cheaper,idea,ac,prong,operation,read,recommended,random,amazon,long,ifttt,needed,receiver,week,box,skill,year
cloud,lazy,security,house,issue,fantastic,lamp,different,pretty,bit,ha,hook,bought,failed,monitor,gift,buying,reach,blue,spent,piece,quick,house,nice,disconnect,try,reset,password,office,solid,compatible,happens,future,apps,stay,pump,look,nest,press,garage,surge,returned,buggy,ipad,arrived,family,tested,plugging,minute,word
thank,high,free,wireless,connected,best,bought,fun,little,design,port,wiring,extremely,strong,separate,upstairs,worked,programmed,drop,ve,buy,impressed,having,walk,short,store,worked,change,water,minute,band,failure,monitoring,ask,ve,ha,create,trip,follow,door,auto,brand,fact,took,worked,voice,4g,designed,issue,older
wake,pin,house,controlled,account,hooked,group,save,stuff,bulky,draw,need,controlled,moved,model,downstairs,ha,user,programmable,ankuoo,junk,upgrade,coffee,air,close,fix,number,day,useful,distance,integration,okay,ordering,kit,got,issue,regular,created,pairing,plus,pull,unreliable,patio,10,dlink,seamlessly,24,small,new,old
remotely,concept,world,bought,connectivity,configure,thing,gave,think,large,test,white,worked,replace,kid,accessory,amazon,operate,feature,etekcity,web,bug,plugged,space,radio,tried,week,able,pleased,bluetooth,ha,review,spot,le,easily,appears,picture,yesterday,second,furniture,able,purchased,x10,connecting,functionality,controlling,started,tap,went,replaced
day,indoor,day,live,website,supposed,year,ago,automation,little,check,hot,minute,linked,watch,straight,holiday,multiple,turned,stop,site,0,leave,gadget,cold,said,sent,wouldn,luck,need,point,gone,worked,option,idevice,adapter,come,helped,screen,yes,charger,connect,month,connected,additional,ceiling,day,unplugging,connected,packaging

Data size,Topics,no_above,Chunksize,Passes,Iteration
20000,100,0.9,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100
hub,room,lamp,fit,heater,remote,needed,feel,wion,instruction,socket,cord,50,convenience,application,review,bed,setting,bit,plus,io,minute,recommend,wireless,update,ask,advertised,probably,software,electrical,iphone,power,network,ordered,replacement,flawlessly,timer,ipad,belkin,christmas,automation,good,multiple,box,signal,thought,fun,lighting,unit,big,different,looking,wish,controller,hard,making,trouble,connected,longer,hour,server,remotely,fine,battery,reason,connect,link,sunset,working,button,nice,running,range,awesome,small,exactly,pretty,bulb,convenient,house,rule,router,block,expected,item,wemo,internet,won,pair,function,process,google,plan,android,save,far,help,support,install,fantastic
super,living,bought,receptacle,space,fan,smaller,click,foot,purchase,wall,added,person,returning,initial,available,bedroom,amazon,overall,left,configure,took,highly,money,firmware,half,easier,later,drop,color,schedule,plugged,reset,year,return,step,feature,iphone,neo,dot,ifttt,stuff,job,wire,gadget,wasn,properly,end,price,difficult,extremely,usage,figure,wave,service,electricity,gave,happy,started,trying,window,appliance,outdoor,free,turning,tried,tp,30,month,doe,simple,line,useful,returned,paired,wanted,cool,led,order,night,tablet,week,size,received,perfect,insight,access,helpful,open,lost,manual,experience,got,interface,quickly,reliable,start,homekit,perfectly,complaint
best,lamp,plugged,prong,separate,wall,piece,ago,15,installation,fast,extension,spend,built,random,reading,wife,tv,bulky,run,configuration,10,outside,password,review,luck,life,ll,glad,blue,controlling,strip,wi,hooked,live,smartphone,water,cycle,cost,tree,integration,attempt,thanks,neutral,fix,floor,issue,low,quality,reach,extra,sync,figured,downloaded,customer,understand,ready,stay,randomly,version,today,allows,absolutely,solid,energy,away,kasa,scene,worked,press,compatible,connection,hand,garage,pairing,future,option,way,user,going,monitor,account,cover,office,excellent,amazon,unplug,skill,wink,spent,air,apps,meaning,called,designed,operate,stop,apple,program,100
better,coffee,gift,allow,electric,family,charm,year,pack,follow,usually,enabled,nest,friendly,changed,picture,location,voice,code,decided,screen,le,definitely,waste,number,upstairs,idea,high,monitoring,wiring,address,6,fi,haven,forward,bluetooth,apartment,watt,ac,worth,add,fails,doe,screw,changing,scheduling,daily,zwave,described,company,liked,similar,purchasing,module,etekcity,almond,group,walk,disconnect,wait,coming,hope,people,kid,solution,got,amazon,programmed,stopped,supposed,friend,frustrating,pump,completely,strong,doe,design,standard,sent,having,turned,problem,large,state,couldn,better,morning,website,hub,tech,hold,message,walking,fail,wrong,ve,web,siri,buying,price
amazing,husband,terrible,individually,pro,receiver,junk,expect,string,direction,hue,activate,thermostat,complete,scheduled,read,disappointed,command,little,kitchen,intuitive,error,recommended,required,updated,downstairs,reconnect,buy,installing,white,band,surge,connect,place,poor,lack,ha,handle,ankuoo,amazon,tap,taking,useless,need,difficulty,close,waiting,circuit,brand,store,deal,tested,instead,dimmer,cell,look,connecting,especially,market,mode,evening,addition,wouldn,need,kind,try,unplugged,sunrise,ok,push,4ghz,additional,hot,programming,moved,programmable,given,ge,soon,little,discover,connectivity,wall,pleased,kit,connected,connection,list,satisfied,lazy,consumption,buggy,think,worst,cheap,expensive,based,koogeek,ability,pay
thing,maker,happens,larger,specific,want,wonderful,respond,pot,simple,need,short,alternative,rating,setting,plate,kept,tell,older,red,port,clear,inside,huge,issue,shut,mini,recognize,connection,led,setting,8,5ghz,hook,2nd,worked,come,desk,cloud,crap,ve,refund,forget,load,chair,table,spot,outdoor,better,local,reprogram,functional,linked,opinion,area,slightly,mind,constantly,failure,vacation,sensor,value,isn,activated,create,camera,need,reliably,ha,accessory,adding,loses,sleep,idevice,word,ease,thing,basement,thank,leave,data,ghz,plugging,outage,arrived,consistently,play,total,pre,concept,conditioner,unreliable,sun,problem,fact,issue,site,idevices,ordering,appears
smartthings,couch,late,reviewer,com,bedroom,indoor,bought,patio,read,individual,4g,disappointing,despite,default,plastic,failed,quick,giving,type,possible,connected,holiday,tip,ha,come,fountain,20,display,electrician,able,ha,issue,hoping,straight,enable,old,business,adapter,saying,following,radio,impossible,remove,somewhat,confusing,blink,breaker,buy,model,situation,furniture,non,surprised,fully,difference,machine,dark,stable,away,motion,stand,thing,transmitter,delay,able,cheaper,day,day,intended,totally,sound,house,door,issue,near,functionality,electronic,need,couple,doe,connection,second,7,package,ha,mobile,followed,straightforward,downside,second,certain,come,seamless,bought,past,want,email,worked,paid
samsung,able,second,wall,heat,thing,worked,negative,bought,included,perform,written,current,excited,reliability,box,touch,change,insteon,middle,configured,matter,house,guess,upgrade,slow,24,responsive,common,wired,leaving,sitting,resetting,enjoy,literally,town,saving,winter,restart,neat,picked,doe,responding,install,stereo,said,created,voltage,reboot,online,way,daughter,oh,replacing,incredibly,lol,getting,house,provide,instantly,updating,manually,handy,performed,world,pain,doe,want,lose,click,operation,compared,automatically,garbage,frequently,complicated,want,receive,remember,able,pin,connected,impressed,ihome,integrate,issue,sale,test,bunch,aren,select,bad,buy,miss,looked,hassle,mean,tech,able,nightlight
