usb,group,port,block,buy,coffee,plugged,fine,perfect,issue,house,money,installation,doe,follow,outside,convenient,support,voice,day,fast,cord,belkin,need,unit,house,gadget,downloaded,purchase,4ghz
fun,unit,wireless,connect,item,able,ifttt,ha,strip,problem,handy,definitely,dimmer,iphone,took,mobile,help,hour,amazon,heater,free,design,ac,download,remote,nice,reach,connect,happy,compact
voice,impressed,strip,access,exactly,kitchen,house,offline,socket,friend,want,problem,install,connectivity,minute,camera,tech,read,tree,morning,software,smaller,wemo,amazon,port,far,outdoor,internet,described,connect
little,neat,ha,apps,looking,lazy,able,arrived,thing,version,getting,worked,address,supposed,register,hub,got,question,took,energy,gift,size,gadget,life,brand,best,electronic,away,item,sunset
pretty,easier,led,setting,charge,tell,turning,floor,need,new,function,month,wiring,connect,try,required,return,number,command,couple,thank,receptacle,issue,account,need,able,application,tv,user,charm
dot,decoration,design,conditioner,doe,want,controlled,im,tv,review,feature,save,white,connection,charger,garage,email,homekit,simple,family,quick,power,performance,add,second,pretty,wave,configure,operate,ghz
description,convenience,need,ha,needed,ask,tv,issue,ha,updated,away,far,need,lose,connecting,desk,received,thing,seller,schedule,cheap,cover,fish,voice,manual,wish,range,tried,price,sunrise

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,50,0.1,2000,1,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
skill,compact,different,life,instruction,worked,socket,fan,awesome,port,power,excellent,perfect,iphone,quality,bed,wire,future,mini,network,recommend,room,store,connected,link,plugged,connect,fi,amazing,cell,glad,power,coffee,unplug,timer,save,good,schedule,usb,house,bulb,useful,step,size,google,hub,christmas,router,convenient,unit
add,integration,brand,nice,review,perfectly,appliance,space,voice,second,strip,block,hard,android,fit,cool,code,husband,error,connect,dot,lamp,configure,downloaded,tp,friend,hour,wi,received,seller,select,energy,smartphone,water,power,click,simple,play,command,install,pack,wish,ordered,small,wemo,fast,tree,account,easier,ordering
free,mobile,location,little,read,working,advertised,heater,password,working,tv,gadget,reach,update,box,bedroom,neutral,impressed,plugging,tried,buy,living,thought,belkin,kasa,making,support,pleased,customer,handy,model,monitor,long,homekit,button,money,price,firmware,voice,able,led,smaller,scene,excited,ifttt,sync,day,mode,thing,returned
download,automation,gift,instruction,qr,week,design,air,doe,worry,io,arrived,pain,skill,wall,pretty,white,convenience,reconnect,setting,definitely,charging,wouldn,charger,english,leaving,tech,scheduling,email,described,older,security,fun,dont,function,quick,far,electric,forget,dark,dimmer,lot,direction,auto,4ghz,smartthings,outdoor,forward,holiday,failed
lazy,sunset,desk,download,company,month,extremely,ac,recommended,thanks,surge,tiny,kind,minute,charge,vacation,box,function,message,tuya,purchase,electronics,figured,ipad,terrible,iron,connection,server,number,software,spend,camera,especially,hot,cord,apple,expected,0,kid,night,color,floor,second,additional,tablet,wink,best,need,worth,maker
certain,rule,problem,follow,clear,assistant,intuitive,small,user,stopped,plugged,programming,thing,connect,cheap,touch,installation,usage,initial,internet,highly,able,turned,wemo,quality,live,try,strong,idea,application,unplugged,allow,value,morning,old,energy,exactly,thing,family,come,individual,range,sleep,extender,decoration,wave,item,create,getting,returning
enter,sunrise,plugged,want,rating,charm,plugged,conditioner,amazon,son,fantastic,pump,need,apps,purchasing,able,built,response,finding,issue,amazon,table,figure,connect,channel,red,spent,signal,support,discover,including,neat,pot,travel,press,late,super,written,leave,walk,dim,offline,30,timing,5ghz,plus,outside,enable,absolutely,smarter
kitchen,minute,simple,hooked,understand,hook,worked,receptacle,super,started,thank,functional,toy,issue,cover,button,need,im,possible,problem,happy,bought,saw,network,wemos,electricity,unable,pick,correct,allows,special,sign,big,wake,feature,sound,pretty,telling,night,thing,hue,guy,quickly,indicator,compatible,shape,min,straight,stuff,amazon
hand,wait,smooth,bit,given,far,taking,wall,group,took,protector,little,frequently,access,plate,flashing,blue,ease,router,address,bought,dot,wasn,process,amazon,apartment,person,connect,remote,ask,finish,lose,start,upstairs,lamp,surprised,schedule,connection,soon,lamp,bright,ha,performance,flash,issue,need,amazon,adapter,going,description
ask,based,manufacturer,program,issue,operate,continue,want,friendly,half,open,market,alex,working,electronic,daily,wiring,lol,reboot,change,buying,amazon,configured,setting,youtube,useless,individually,amazon,contacted,countdown,packaging,feature,feature,downstairs,small,upgrade,better,5g,automatically,turning,dimming,close,town,horrible,need,talk,return,search,today,purchased

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,10,0.1,2000,1,400

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
room,lamp,link,socket,ve,timer,working,hub,connect,fi
mini,room,wemo,simple,problem,minute,worked,bulb,good,wi
living,life,network,recommend,timer,good,day,doe,price,wire
house,power,router,christmas,ha,schedule,review,install,buy,box
lamp,bed,tp,google,house,perfectly,got,excellent,instruction,power
received,voice,skill,highly,usb,far,week,belkin,amazon,need
thing,thing,connect,appliance,issue,feature,month,amazon,dot,wall
ha,house,amazon,android,power,ha,tried,advertised,item,ha
issue,fan,support,schedule,thing,power,update,pair,password,instruction
review,convenient,google,download,connection,day,code,smartthings,follow,neutral

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,30,0.1,2000,1,400

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
useful,ve,mini,router,life,support,convenient,feature,room,air,wemo,fi,instruction,link,network,schedule,recommend,socket,power,definitely,program,christmas,good,super,google,update,working,away,iphone,timer
coffee,problem,wire,company,button,service,block,especially,lamp,charging,forget,wi,hour,skill,password,minute,highly,wall,strip,tuya,button,tree,price,awesome,dot,firmware,port,excellent,fine,downloaded
convenience,review,box,wireless,easier,customer,belkin,security,living,video,family,perfectly,connect,tp,user,setting,amazon,bulb,cool,size,holiday,expected,quality,house,voice,purchasing,usb,house,configure,google
wake,gadget,install,network,deal,email,described,camera,fan,connects,heater,advertised,try,account,energy,apple,doe,small,plugged,charge,click,little,perfect,nice,amazon,issue,month,schedule,week,assistant
appliance,ha,neutral,ipad,second,tried,4ghz,ifttt,fast,picture,automatically,exactly,tried,kasa,setting,android,best,pack,tv,friend,extremely,code,far,tv,bedroom,thank,worked,come,install,morning
arrived,brand,electrical,io,internet,day,apps,scheduling,plugged,conditioner,electronic,connect,trying,group,friendly,hub,recommended,fit,thing,future,kitchen,hub,pretty,bed,lamp,response,day,outdoor,pleased,hard
address,issue,installation,took,little,worked,smaller,integration,compact,little,choose,doe,read,add,connect,automation,buy,cover,doe,impressed,im,qr,follow,kid,amazing,shape,stopped,outside,smartphone,sunset
decoration,buy,need,fine,big,got,ask,ability,needed,need,connected,worked,register,amazon,mobile,charger,item,cord,fantastic,dimmer,unit,charm,happy,night,download,new,ha,night,handy,old
maker,update,white,10,function,received,wish,worth,bought,connectivity,router,simple,thing,create,change,rule,looking,need,interface,usage,breeze,pair,instruction,thing,bed,electronics,money,able,sync,day
monitoring,week,instruction,price,thing,return,usb,lot,ha,bit,blink,satisfied,review,reconnect,access,certain,plan,way,tiny,addition,ordering,ok,nice,tell,connect,version,minute,vacation,enjoy,option

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,50,0.1,2000,1,400

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
handy,convenient,pack,code,schedule,configure,usb,lamp,fast,house,dot,update,amazing,router,brand,wire,room,voice,christmas,review,skill,install,wireless,ordered,hub,network,cool,downloaded,bulb,link,family,size,internet,good,definitely,mini,life,working,wemo,bedroom,timer,design,ok,perfectly,amazon,google,fan,air,item,price
wake,day,user,instruction,feature,outdoor,port,power,tech,bed,amazon,password,best,support,floor,box,perfect,super,minute,im,doe,future,follow,reach,allows,smartphone,account,rule,led,tp,worth,io,cell,connect,advertised,block,recommend,month,belkin,android,heater,purchasing,ac,looking,got,socket,useful,conditioner,happy,excellent
decoration,le,small,apps,energy,offline,blue,plugged,gave,dark,instruction,network,appliance,service,wanted,neutral,living,command,took,package,compact,pretty,signal,simply,ifttt,connected,function,sign,standard,tuya,worry,plus,register,quality,exactly,dimmer,easier,worked,band,compatible,tablet,smaller,mode,absolutely,try,fi,group,individually,purchase,coffee
night,reliable,operate,qr,application,10,power,strip,min,want,save,firmware,remote,customer,bulky,cord,tv,easily,button,choose,add,thanks,charge,daily,assistant,ghz,needed,programming,box,kasa,lighting,6,connecting,buy,friend,totally,highly,week,android,forget,automatically,electronic,haven,intuitive,read,wi,forward,auto,nice,minute
upstairs,want,friendly,support,function,gift,charging,simple,activate,recommended,technology,software,kid,email,value,white,hooked,quick,tree,surprised,satisfied,sync,instruction,safety,automation,process,pretty,remember,fit,awesome,holiday,scheduling,worked,money,flawlessly,lower,instruction,far,network,monitoring,countdown,big,unit,video,return,error,straight,garage,expected,gadget
machine,power,guy,called,scene,maybe,step,wall,savvy,lamp,download,connect,leave,hour,making,excited,hook,sunset,iphone,new,adapter,especially,direction,watch,play,setting,table,cable,install,unit,stuff,7,different,far,recommend,anymore,helpful,stopped,insight,permission,morning,function,randomly,people,review,issue,glad,talk,described,pot
prong,server,shape,apple,certain,purchased,battery,surge,ended,able,arrived,version,power,connect,space,wall,wonderful,amazon,husband,said,fact,ordering,wave,cute,smartthings,connect,track,allow,wiring,discover,little,8,tried,away,high,receptacle,charger,pleased,basically,small,ha,location,window,dont,bought,download,forgot,plugging,extremely,15
downstairs,reset,little,address,simple,range,ha,ask,form,night,enable,access,thing,received,job,hot,vacation,sunrise,second,realized,linked,need,access,pick,need,response,usage,trip,electrical,camera,thing,rename,4ghz,price,feel,reconnect,simple,bought,ha,kitchen,old,built,literally,kind,tried,need,remotely,door,charm,electronics
apartment,hope,receiver,review,ha,hate,blink,protector,shipping,tell,store,issue,fun,issue,cheaper,water,amazon,thing,able,company,twice,came,required,cut,ap,probably,ihome,box,way,flashing,sleep,small,router,waste,worked,second,minute,couple,issue,need,day,poor,close,thing,going,fail,complicated,unplugged,wish,cost
unlike,responsive,line,scan,coming,drop,red,integration,bonus,walk,packaging,new,monitor,sent,travel,ground,fan,simple,press,configuration,wife,understand,need,fails,shut,initial,separately,wonderfully,dim,named,sound,24,problem,download,doe,large,trouble,day,nest,smarter,change,screw,lose,awesome,finally,wall,linking,need,seller,little

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,10,0.1,2000,5,100

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
install,power,timer,instruction,working,good,link,wemo,socket,lamp
perfectly,wire,house,connect,update,price,hub,connect,fi,life
worked,box,lamp,minute,day,buy,mini,network,wi,amazon
little,strip,room,took,worked,quality,google,connected,small,dot
perfect,wall,christmas,download,support,purchase,tp,doe,power,room
expected,usb,schedule,follow,problem,far,router,internet,size,voice
working,need,night,setting,review,awesome,network,connection,remote,google
installed,ha,want,password,issue,excellent,issue,belkin,wall,recommend
iphone,led,bedroom,try,week,happy,android,4ghz,good,tv
seller,bulb,convenient,thing,tried,item,need,better,design,highly

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,30,0.1,2000,5,100

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
install,link,google,hour,box,small,awesome,christmas,looking,life,support,ve,recommend,timer,fast,instruction,working,lamp,hub,mini,connect,good,doe,power,fi,skill,amazon,money,update,button
socket,tp,android,io,wire,unit,perfect,house,program,easier,review,far,minute,schedule,friend,follow,worked,room,code,super,network,price,ok,strip,wi,account,dot,expected,iphone,password
simple,kasa,coffee,trying,install,wall,cool,tree,cell,item,service,problem,took,convenient,thanks,direction,day,bed,smartthings,internet,wemo,nice,exactly,remote,described,bulb,voice,save,issue,click
connect,usb,little,packaging,installation,size,outdoor,thing,impressed,buy,customer,year,definitely,advertised,people,manual,fine,fan,qr,energy,router,quality,morning,tv,sync,new,perfectly,hard,user,tuya
download,port,assistant,im,installed,design,best,plugged,interface,needed,try,happy,highly,function,forward,read,tried,living,rule,quick,connected,recommended,supposed,plugged,security,add,command,waste,firmware,mode
excellent,sunset,walk,decoration,neutral,useful,outside,going,received,lot,downloaded,bought,purchase,feature,straight,download,bought,bedroom,wave,access,connection,buy,water,need,lazy,led,easily,better,apple,jinvoo
compact,surge,tablet,ready,wall,block,pretty,able,flashing,thing,instruction,ha,buying,away,glad,register,got,house,wink,address,belkin,far,day,ha,camera,enable,worked,anymore,software,blue
configure,cord,absolutely,nicely,electrical,fit,holiday,forget,town,brand,amazon,month,amazing,smartphone,intuitive,range,week,night,group,wake,reset,little,thing,kid,adapter,create,connected,monitoring,ifttt,press
pair,charging,getting,spent,white,space,lighting,extremely,activate,vacation,setting,purchased,le,husband,ap,clear,return,dark,automation,wemo,4ghz,pretty,office,appliance,tech,dimmer,simple,satisfied,friendly,second
need,sunrise,bulky,forgot,house,second,house,wonderful,today,compatible,help,house,purchasing,allows,lol,step,problem,want,doe,linked,connecting,feel,need,charge,expectation,description,paired,english,homekit,enter

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,50,0.1,2000,5,100

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
link,support,ve,working,port,wall,year,wemo,awesome,flawlessly,buy,hub,mini,lamp,dot,google,power,connection,install,different,night,timer,good,price,appliance,instruction,away,remotely,range,cool,button,socket,unit,room,function,christmas,connected,recommend,click,apple,perfectly,service,bulb,convenient,item,update,ok,size,minute,wire
skill,belkin,small,worked,blue,cell,change,network,account,design,money,code,ask,life,amazon,difficult,strip,wireless,password,review,internet,schedule,far,best,usb,follow,right,ifttt,walk,exactly,add,fi,tuya,super,happy,perfect,leave,definitely,looking,homekit,remote,reset,controlled,husband,tv,firmware,pleased,big,took,box
tp,company,interface,problem,enjoy,cord,old,connect,play,reliable,android,sync,family,voice,hour,reach,surge,amazing,ordered,fast,morning,feature,quality,brand,handy,direction,mode,usage,signal,needed,io,wi,charge,living,downloaded,fan,save,highly,people,store,program,customer,kitchen,electronics,coffee,version,vacation,fit,simple,installation
kasa,email,similar,fine,bright,button,countdown,router,register,issue,tablet,compatible,bought,bed,connect,start,plugged,iphone,connect,bad,ready,automatically,advertised,better,unplug,read,excited,shut,house,quickly,jinvoo,connect,especially,pack,air,house,energy,purchase,gadget,available,useful,thanks,easily,fun,seller,battery,fantastic,space,step,neutral
amazon,heater,hope,month,business,standard,saving,connected,offline,helpful,worth,qr,supposed,house,tried,high,ha,access,gift,thing,charger,allows,wish,buy,ability,help,open,certain,garage,described,press,download,ac,lamp,monitor,tree,outdoor,buying,neat,shape,group,hook,automation,address,block,review,30,little,quick,electrical
le,know,decoration,week,rated,plugging,sensor,4ghz,tap,doe,waste,ipad,wasn,bedroom,return,sound,protector,need,won,process,wake,sunset,excellent,feel,constantly,clear,foot,run,door,pretty,second,user,value,bought,ago,expected,operate,recommended,little,dual,multiple,sent,hub,longer,kid,0,description,smaller,10,installed
add,issue,ha,day,bluetooth,ha,8,connects,total,forward,charm,breeze,going,able,tech,hit,color,camera,model,based,leaving,want,compact,quality,samsung,video,house,electricity,dont,arrived,manual,free,glad,im,conditioner,outside,little,purchasing,saying,siri,couldn,thank,led,scheduling,electronic,6,ihome,deal,configure,install
faster,ha,seen,issue,alexia,block,motion,software,list,job,followed,need,saw,command,trying,little,led,extremely,ewelink,experience,water,ha,pretty,cost,wait,assistant,separate,satisfied,solution,able,download,smartphone,disappointed,lose,appears,adapter,hand,friend,think,pump,garbage,anymore,smartthings,tiny,maker,updated,track,bit,setting,white
enjoying,android,half,ha,disconnected,push,receiver,ghz,thing,straight,matter,wink,automate,thing,try,stop,need,hooked,flash,manufacturer,hot,nice,pot,cheap,having,soon,correct,electric,daily,doe,discover,apps,returning,bedroom,purchased,inside,stay,future,huge,ha,different,loved,dimmer,responsive,useless,original,decent,small,figure,house
improved,doe,instantly,got,seriously,single,amp,able,desk,connectivity,etekcity,iphone,left,plugged,got,confusing,turned,required,log,read,cable,day,nice,amazon,intuitive,absolutely,blink,son,upstairs,min,pairing,impressed,slow,pain,purchase,worked,hard,house,gave,koogeek,happier,called,addition,worry,beautiful,new,separately,large,running,wiring

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,10,0.1,2000,5,200

Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
amazon,room,instruction,unit,timer,connect,google,power,wemo,good
voice,lamp,box,socket,schedule,working,recommend,remote,link,perfect
dot,power,wire,size,away,network,minute,connection,mini,price
hub,life,follow,price,program,tried,christmas,energy,skill,far
command,house,install,small,house,issue,took,need,tp,quality
install,plugged,need,design,feature,worked,bought,wireless,password,perfectly
awesome,bed,installation,second,day,update,download,ha,amazon,advertised
easily,living,way,brand,setting,problem,amazon,user,kasa,buy
connected,bedroom,installed,better,outside,fi,highly,away,network,nice
cool,thing,downloaded,pack,ha,wi,connect,internet,belkin,excellent

Data size,Topics,no_above,Chunksize,Passes,Iteration
47511,30,0.1,2000,5,200

